Wifi_A,Wifi_B,Wifi_C,Wifi_D,Wifi_A_5G,Wifi_B_5G,Wifi_C_5G,Wifi_D_5G
-44.49362615334617,-23.982935530873064,-38.06398155461776,-48.85174757475976,-44.04675168808183,-25.08669037972705,-47.31400470773521,-48.948344369560864
-45.58159637601208,-25.37317193787474,-39.48733541355502,-51.07135596046454,-48.000357439295634,-26.55973483769056,-49.495257990290014,-45.77688510367012
-45.29853657624405,-27.29006611837793,-38.49465977698912,-50.998437111692176,-45.70094689024636,-28.800285125265813,-50.678083101052,-47.33164015031742
-44.67352677184006,-21.450924519632064,-39.7066617216385,-56.78391043393944,-49.80157410535671,-26.96905748319807,-45.61244423210931,-46.36435786480097
-46.28597749055392,-24.64346056014359,-37.70453612698627,-47.44811286437152,-46.97708690745151,-26.22049652158975,-48.378583012240746,-46.70926668673119
-45.35012927925487,-25.82150435758359,-37.797003833122346,-46.11296526455903,-47.031644409138266,-25.137749717820647,-48.65490105684732,-48.05205182708468
-41.36871639641357,-22.452134185065816,-41.63206426514456,-54.50071155371923,-49.12597714176332,-29.63655028928003,-49.43549610830352,-49.51634996814696
-46.44401118190823,-22.46667544385217,-39.4975528523081,-47.27703044047113,-47.33376570971596,-26.26691986079075,-47.68193105841407,-48.54812885800333
-43.08288226123559,-28.427905201429144,-41.264651455023554,-45.55941773905689,-41.12282959542858,-26.308749704788077,-47.69840177031725,-49.071531056928336
-44.27940704253742,-23.257525608161327,-38.57934412839821,-55.5708955516145,-48.38550240855823,-26.02624893753488,-49.86505415883699,-48.592390733836055
-39.44980712180744,-26.218508819068735,-40.87663974191094,-56.102457931159016,-48.10375916299054,-26.087075416803835,-49.310137710185344,-47.06435545910634
-44.08838877907734,-24.216362965614817,-38.577290821964006,-52.1809615857938,-48.88116642928967,-27.721443161078103,-48.59298269170545,-44.18091232364333
-46.23395470770652,-23.36551303172629,-37.59207423976512,-48.6811530357016,-44.28417517659785,-25.76870744975501,-46.88892092466964,-44.932153847551305
-45.07864260786696,-22.14077673756813,-38.64168026781028,-57.90267694755124,-50.62390312791981,-27.077950906645107,-48.48779146160327,-47.517055993432486
-41.978124944652166,-26.09016028666762,-38.446062013005005,-55.59480053747886,-47.57443982513208,-27.347803879753467,-49.27799358660608,-45.5889887248871
-42.16746825085019,-24.59386722748524,-40.90217716009136,-47.825648279164085,-46.21360833665643,-28.28784915063326,-51.8011840768541,-46.59452778804943
-43.763746198558856,-24.345276574974772,-38.67839797506525,-50.36732165106825,-49.72716248777004,-28.350235316716407,-48.962089151784376,-48.80331035099061
-42.79108688725488,-26.58924981777722,-37.17008469235119,-50.99629734675629,-45.90791010863088,-23.25901283290588,-48.64288218155885,-50.05792973995064
