Wifi_A,Wifi_B,Wifi_C,Wifi_D,Wifi_A_5G,Wifi_B_5G,Wifi_C_5G,Wifi_D_5G
-46.23597874506508,-30.557378246515707,-43.18013086632285,-42.995109871897085,-40.34972367856996,-39.01869653436987,-49.145719999663626,-46.861067947963264
-44.910431881009856,-29.48338655193485,-41.60098442518456,-43.94707496253609,-41.31963622862365,-40.93226590110329,-50.41440912880908,-47.50189460909289
-45.95671025609961,-31.607443724107497,-42.63062433195473,-43.086078975656704,-41.46772279355768,-39.76912614506628,-48.461685362765934,-51.20747553097068
-43.68991075824504,-34.74651624071738,-40.28532944971516,-38.72877900652085,-42.63941128957497,-41.23701126821906,-48.60769982765964,-49.51700539814613
-44.20607789158904,-29.79665237562552,-44.71843920163616,-40.92382538205653,-39.336983956726186,-38.2721204485903,-50.15924002509583,-48.73233983859405
-44.272829972149,-30.2675345192546,-44.231873173666855,-42.18674253951706,-44.213077315354745,-38.16101891489127,-50.25553247883512,-50.31784070151521
-43.553433104152624,-29.64938292047386,-46.16255606583833,-41.55558277967525,-42.93365520611315,-37.52998807252739,-50.163208103317714,-47.68267116634192
-44.72927616664854,-29.604556751695867,-46.02894998289982,-43.81564042677582,-43.32788433298511,-40.8829683067178,-49.49286653632611,-51.36310599458344
-42.67427668060445,-33.65463143738222,-38.12542738629533,-36.72729063373061,-44.21782405374503,-45.97364175988099,-48.61285384316806,-48.3561046864039
-44.269208757552605,-30.630518822839683,-44.80238031008417,-42.34907008590649,-40.18049086517194,-38.01018015187185,-49.86129608346324,-47.82055088000361
-45.13561551489293,-29.68505324894171,-42.98682605327161,-42.769495444392064,-50.415254455688284,-39.43642104797613,-50.42264343914636,-49.09791611214759
-45.603538066205004,-36.23101738903165,-42.70366864729859,-42.0787366965266,-41.260599029035056,-38.6746253450912,-50.31715174532385,-48.11577513746746
-45.78589726860014,-28.09354385605012,-42.67718891262278,-41.00323089698135,-41.23911375005887,-41.27614760417432,-48.863113373237816,-47.56974506969806
-43.39948215662555,-28.885827297571005,-40.10891862578687,-39.26801800388071,-43.25994871238099,-39.06757854319045,-48.1113194813749,-49.190978483573225
-44.12093258384337,-30.76365051290489,-42.71240657425504,-39.578347213652286,-41.41911759388052,-40.85100966743463,-48.40299441313451,-49.41267633453036
-45.62316728770663,-29.836325989460388,-43.58169912238768,-42.025893953078885,-41.85169297027141,-39.14816363482694,-49.38761165820311,-48.329259955827965
-43.89305264351289,-29.50004285037156,-42.399231411861535,-42.625170706764976,-46.70595009951374,-41.07847260892756,-49.81711331140312,-47.8413609042125
-41.01366135711277,-27.56077491248617,-43.22825072136913,-41.85425526518279,-47.936764375350045,-40.12152254616837,-48.96694437158813,-48.74433367213966
-45.80763366601161,-29.54505337237982,-45.15519104339758,-40.50110050624284,-46.28570271006106,-39.73228624524929,-50.21866978390267,-47.609280025301366
-44.65903148983014,-30.33417159777158,-45.15881125764666,-40.56180038228374,-40.21625433832957,-40.18957474009283,-49.96625801691888,-51.13027540699328
-44.43102688086435,-29.85720722808467,-43.64898874507975,-40.15689826514634,-43.6403497418664,-38.577789969690016,-50.70159975057617,-51.23868259085756
-49.70304605974418,-31.285588739100252,-45.99988025728792,-44.65513614714331,-42.928193795960205,-38.989289282728734,-52.552197149155454,-47.73598066769952
-46.80219854765248,-29.60589678516178,-43.42265351976856,-42.31427595277394,-41.981285037725165,-41.92805441753857,-49.022922164013664,-48.45164827812047
-45.10133538724892,-30.21974648260372,-46.72868324680535,-42.765590503402045,-40.114955521569634,-40.875388597526175,-49.96384192207552,-51.0854871698952
-44.789195790948185,-29.94909030843568,-45.19560846278981,-44.156634614441685,-42.066872921101805,-40.64738851197288,-50.33980587809565,-49.3252752715057
-44.787277223915545,-29.350140123053603,-42.63399009229925,-42.815148255971664,-43.21540994382988,-40.35288451686907,-47.99865699412402,-47.500896157727
-44.24806644119159,-31.0668452918586,-45.15610801749606,-39.02639091107428,-43.397812466520286,-40.07535341884236,-46.9888644645026,-49.23809779319564
-45.50929226371037,-29.60025074996447,-44.642432810731854,-43.09017687471633,-42.529057505501065,-39.79243047304454,-49.08698550385767,-45.97381406748968
-44.79272249459267,-30.331189146579213,-45.64295414791088,-40.86250594289705,-42.80857913537088,-38.24825770193525,-50.83331045026179,-48.63041365623936
-46.24717356130287,-31.60941714040135,-43.37481153218885,-42.99185073024857,-41.28631488039496,-40.557647645432674,-50.23745596671496,-48.91860005474221
