Wifi_A,Wifi_B,Wifi_C,Wifi_D,Wifi_A_5G,Wifi_B_5G,Wifi_C_5G,Wifi_D_5G
-40.94482973604575,-46.13279298400376,-32.043455780310296,-32.765032823641604,-47.16118986419738,-46.62380292766461,-39.99380937559772,-44.29983787485256
-41.368757090310126,-44.55116865413484,-30.800143373308025,-32.6883078857226,-47.87708375423154,-45.15992406785976,-38.8579679518032,-45.891996746453664
-42.0,-47.0,-33.0,-38.0,-47.0,-45.0,-37.0,-45.0
-40.449664004814,-46.35271169152461,-31.4126647997923,-32.252030452789235,-50.28489675432812,-43.036915331237246,-40.39974598215969,-46.49681966162788
-41.00312901028488,-47.3393551083835,-32.86524546901033,-35.852000701710544,-46.40306427138634,-43.79751813135943,-37.69195241426257,-46.1153392132346
-41.64083969980181,-45.23476419218645,-29.89152403068169,-32.999112022852955,-47.47670428818286,-46.593512872172845,-39.31210902171154,-45.72613331532694
-40.65636225451756,-45.48046598361899,-31.44011342064319,-32.86213523565552,-48.0441557148768,-44.03373499828006,-39.80592051632126,-45.49691656328281
-38.16211117337638,-44.42462842582173,-30.86490837339452,-35.08480023313832,-48.172152904864944,-44.0069103934046,-39.6637092892355,-44.99623963401369
-42.28284119454021,-42.38369701572876,-31.451411624443303,-37.602840412869625,-48.840257452344986,-47.110033149105526,-40.998073217306185,-45.19859014899517
-39.20736735894453,-43.49405182925863,-30.148284624462537,-36.517026228181095,-48.137450715293966,-46.059706814650646,-35.72633941623112,-44.006595759355385
-41.84642121643298,-45.53809005987673,-31.068369348584586,-32.693157777851006,-48.78305799958133,-44.09236938004959,-38.82049087183463,-45.83060253878911
-38.17737892382976,-44.269281699706696,-30.09542496821933,-32.35482345739642,-46.35009938808993,-46.1111443944271,-40.54974357433172,-44.74289256123407
-40.03359393362605,-46.277489579441216,-31.41075650558063,-37.46639398756125,-48.76478665339333,-46.12033644641862,-37.5517539069449,-47.14721742475275
-39.3752774553679,-44.15534575843219,-32.75685659189715,-31.87711332449249,-47.27543997069542,-46.36608670420805,-39.03426228088378,-45.72392020336148
-39.91200214205526,-44.895729519727375,-30.89164744676795,-34.651964545788935,-49.009214614523245,-45.49961894520934,-38.30048680147534,-45.272376412216765
-41.50326235327292,-46.464442440482586,-32.04196623359976,-32.35077435383317,-48.2403598180602,-46.57300429822387,-42.95460448114425,-45.62034044216945
-39.53505792067542,-45.35332226915583,-32.10761199032411,-35.56474643560574,-47.86258298856601,-45.57520811798914,-38.0403646401474,-49.45207942165794
-38.64283961371651,-45.91437039114932,-31.83008492241328,-31.137954173621846,-48.89734525779955,-43.72136678582987,-41.57116672362667,-47.47321979194035
-38.073477841150265,-43.98513394261629,-32.49599540455256,-31.618416239869973,-48.52165308817265,-45.07024243387848,-39.29758712095171,-45.20219701330125
-39.45823431957712,-45.16888428365961,-31.218468003755323,-33.830708062227366,-48.518313269106415,-46.9708452722964,-34.85798972977784,-44.49101148088107
-39.810951823992745,-44.54893208223504,-31.42374968801803,-37.12625361197265,-50.960907345187536,-45.10650427068686,-38.85585850010197,-48.77330640948894
-39.92742178196598,-44.82013081072945,-32.344106240019684,-37.228035596261016,-47.9909071406078,-44.34583078195063,-38.58112972664429,-38.28384572021846
-41.21455331169616,-43.27927463357971,-31.737802438633395,-34.058056062861674,-48.28912663057815,-46.75527534484023,-36.66970601872073,-43.36287962438068
-38.71680591615267,-45.500787489724416,-32.17938666737597,-33.79923277782829,-49.085533209801945,-45.26067615776308,-37.77924629883547,-43.32146702121606
-39.698826282920514,-45.88507122841335,-33.947402877264665,-31.718439245887105,-48.61365222361709,-46.41390664457697,-37.52868752577625,-47.31896124522782
-41.12529132237259,-47.37685486946348,-32.924999977095695,-37.00280653249211,-46.66764168789168,-44.76987290727495,-36.262379800132095,-45.8951325681208
-39.66680563497313,-44.287807423939306,-32.6688732550183,-33.50059800409618,-45.43316814772904,-44.72398938838687,-38.47709936813718,-42.422048791480925
-40.92827708406172,-44.279530922703664,-32.63947658354789,-34.846104028930306,-48.61917317804957,-45.71817068675822,-36.63794630175583,-42.09580199142185
-39.78436954289179,-43.57603129822036,-31.95192083992431,-32.58257075641109,-47.10798589758807,-45.33770966720845,-39.4722575966432,-46.10005750379666
-40.73530365742031,-46.94105353835173,-31.278671349057863,-33.87506509740081,-46.80106694781227,-44.0682364990168,-40.434156386377104,-45.51902676993427
-39.46759637255555,-45.06394743096908,-29.94647508849611,-38.87678787667232,-47.42942049514121,-47.97165590924917,-38.29369462778562,-46.94253982077189
-42.17436014718703,-43.80681574856688,-32.34172613492682,-31.1398983162014,-49.10203841737682,-46.95236083612855,-39.3651167111847,-44.43711206823328
-39.71978496735338,-44.56308861281006,-31.84163073420105,-32.610751585980346,-45.642103209803416,-45.89671739370893,-41.84064267492932,-44.850283197806526
-41.92660909273729,-44.513173835916014,-35.613744764460094,-36.065095546769335,-49.145993619727015,-47.74070282739076,-42.030025335350686,-46.45876146146257
-43.540527939775735,-46.15133932730421,-31.978678125109585,-37.3287656483348,-49.067087461476255,-45.61340874324426,-38.12493558076895,-43.06701054475192
-42.01543488946619,-44.46673731546694,-31.27702564537069,-32.16260638306488,-46.89546313870566,-46.15417865243009,-40.63574862894389,-44.41690855981927
-38.6021465479563,-43.505022426867264,-33.11403639495228,-33.53824918542914,-47.41604344795299,-45.8748143965056,-39.14544300442551,-42.31366086580284
-39.92059692393276,-44.10637213265085,-32.67242857438046,-32.08807911822398,-48.89117063549639,-44.66465318947305,-41.19123903498448,-45.53942303666179
-40.26355031892193,-46.604299329721016,-31.053292416708583,-31.48245056896361,-48.75980349654424,-45.44532360980145,-39.94289260729674,-44.793708528315385
-40.92547331959503,-45.46795313882177,-33.88471742899802,-31.804540837497797,-49.593352745250165,-43.1952683953361,-40.887932399291145,-47.25089562698647
-44.64436524191134,-42.73456493376072,-32.99794034602015,-38.38145798736655,-49.99925783909004,-48.41014529386759,-42.616706391532894,-43.28652460967805
-41.36528271259413,-44.94689985147837,-30.621845167992102,-37.39478406339601,-47.26830891158424,-47.05499297591822,-39.63180582831572,-41.681476319684
-43.580091073429216,-46.56823189918216,-32.01652218229769,-30.554299536712776,-46.50607752189264,-44.82742635678055,-37.00664414820881,-41.16245695831617
-39.991965388536606,-43.1028116437762,-31.58534536552969,-33.403292076427064,-49.83240948873865,-47.41825676704617,-38.26829767346079,-44.52719781194969
-39.19612388553945,-45.05621354626248,-30.01475574462304,-31.22807343796133,-48.31380683718718,-43.52060117295601,-40.116443435663534,-46.98006371423559
-40.46075626940655,-44.715696555548966,-31.29773248958128,-36.50215565316195,-49.60867253065148,-44.347779133059134,-35.64598049402807,-46.447419889525456
-39.53886140474459,-46.851505662882445,-31.270062093126125,-31.85418347000909,-49.48676189739788,-43.76292994234096,-39.30201193092013,-47.26324877858927
-39.8241606989051,-45.21878895448476,-32.1180054943033,-37.01935983842439,-47.92677078877725,-46.95245398478108,-39.26396639619215,-48.33036929213566
-40.387685714034745,-42.72643864212655,-33.0090617731084,-34.192547785212675,-47.62638183262286,-46.20567102547111,-38.20977878239236,-44.30717811952458
-40.67983679100087,-42.09918514906346,-30.44568409915104,-32.71350687684544,-46.7522551783219,-44.11331695509201,-37.4598823310215,-43.5843719432829
-38.711204270359794,-45.82138752664095,-31.53874049485905,-33.35227071132286,-46.47957787093139,-44.999103584189655,-39.76425326683434,-46.31956909852067
-39.56127073542936,-47.313955569561706,-33.31069526904468,-35.24835363568939,-47.2131084581977,-45.641922890662286,-38.78241592601167,-48.60154806975872
-39.09267986676522,-43.21477805017687,-30.925761034221143,-37.23040284799897,-49.31563294156332,-46.26827434734364,-34.80000750239922,-44.022724788768926
-41.06617107617426,-44.59418889672247,-32.67822831979334,-34.06645644149702,-51.01166861675427,-43.721903120940894,-39.26314731340084,-43.85147768684174
-42.25032569441149,-45.59997359129711,-31.52812855669881,-33.74818589668985,-45.63365904321717,-47.43032411632601,-39.121965176035815,-46.04778138903368
-39.25199762433634,-45.18071457158391,-34.5063798948163,-32.44451527625634,-49.13078300441234,-46.32245398493661,-38.888245522216906,-47.54878299823081
-40.63370087840388,-44.88551394710352,-32.14130696050939,-37.15386886777384,-47.22216427132092,-47.56023334503807,-38.55438217396227,-43.33159350627624
-42.98901693733741,-46.63598047537324,-28.713887686689446,-35.170665255489354,-48.52991275823784,-44.37216142749333,-41.51101402052021,-42.1915061360472
-40.11028407232392,-44.830071929468005,-31.613255521792173,-34.01170554352352,-47.874550232760775,-47.15697409121836,-38.09488562685198,-43.879496251989806
-40.86764886005408,-47.15166034427621,-31.376426241745627,-31.34910912898172,-47.020525695594365,-45.836331820424526,-36.4352947411789,-43.0276783181648
-39.36406482352981,-45.48468332844189,-32.10052021037661,-35.8108790597454,-48.433949157089934,-46.480628907395605,-36.77798721092825,-43.98266757518356
-40.681857158666695,-43.79916685097216,-33.10301170807749,-36.17036876512479,-50.00333961233403,-46.15884821478826,-36.99532497013554,-43.44795703782704
-40.029899752352975,-45.53182622333361,-29.929742214069403,-33.17649906485326,-46.880872083100144,-46.17184958696521,-41.40065515787857,-47.38500770836141
-37.52856719539601,-44.35118835540299,-29.134491312793628,-33.20862475215538,-47.95428084494304,-47.3202768645967,-40.23080948514751,-44.616780147002615
-39.19839281253481,-44.15117704932441,-29.922821059015085,-36.08016197008574,-48.39179850654394,-45.3651715789771,-38.94813299486898,-47.89051280849782
-41.312936293449695,-42.86240043987626,-30.160430613631835,-35.32415498280682,-48.647148467298045,-44.674036797864574,-39.038679391183045,-42.92380000320096
-38.09651482480621,-44.870935359207344,-35.42176026937677,-32.867237970274,-53.06937029582768,-43.27890901103868,-41.19319467730591,-46.599111218715855
-42.57696525708828,-45.13379576292924,-30.884446587722618,-38.81476291320191,-51.14801159756571,-48.25487617353824,-43.183383242848166,-45.01990745126109
-40.90268785905068,-45.17338291700253,-30.794538681410664,-34.39416117048207,-49.2094209168415,-46.09782932485016,-37.63526051657588,-47.90998747343575
-42.17146086532279,-39.37121808172072,-31.452989416891217,-38.8904896905724,-50.98959621175381,-47.00535505743927,-45.093166666200446,-43.447628543989325
-40.65357186621495,-43.11174309949627,-31.743151226024832,-33.01201736657325,-47.88449484558092,-43.59744100444924,-41.3254778576159,-44.61355476694205
-42.46775997606145,-44.33068864043235,-34.16283108755955,-39.31681344607205,-51.58326537806525,-48.99841287100857,-44.18610165005644,-45.50955150598011
-40.0057788592311,-47.28593372574669,-31.84569051319957,-33.41318845047832,-49.83469655998629,-46.6180845860882,-37.434230896783134,-44.555153759695926
-38.82205143253021,-44.86223721723676,-30.58279368661996,-35.04508776302257,-48.35285431809715,-42.34847253454335,-39.89147421522716,-44.19933529860527
-44.018871093924325,-46.23741892186892,-33.025858686696466,-37.20878270926014,-50.95290739314282,-44.94152631382139,-38.93665409501545,-42.61205701008136
-38.58900679000609,-45.04575871709776,-32.0487191097889,-34.403848800058505,-46.9009304056782,-46.42065159103092,-39.46373311460375,-45.17421837941738
-42.34902794828502,-43.56390082122842,-31.994425195561558,-33.080779178844466,-46.31659396103897,-45.820637628036216,-39.24597542117333,-46.283842271768826
-40.98762926697325,-47.31772497383373,-32.881235731702105,-34.97837575074988,-50.6686808780627,-46.073186993105466,-40.3963313368415,-46.244484203287655
-42.02892859469539,-46.422329564073365,-32.34002437024882,-34.88635686722736,-48.142597156410886,-45.93202391710415,-38.59076122474179,-44.81887375610001
-42.20236218857375,-45.53386074962188,-33.28334759897341,-36.86687544399543,-45.55923771898955,-47.34211027308452,-39.84620629437455,-45.50098157075505
-40.166463278036126,-46.2078756033061,-32.35258036860964,-31.818664169402325,-48.16188602637772,-43.56201371651916,-38.41606088232612,-46.90145964255148
-41.78988533220284,-44.61710102196806,-31.05315137242247,-36.35744320940633,-49.12778261564269,-47.81260248686292,-40.24221002868474,-47.259240707607496
-41.62853517008871,-42.58141071117572,-32.804504431325206,-33.841711803852306,-50.30908140234639,-45.85169757469436,-41.06694040713733,-43.17364315357561
-37.368314347516055,-43.95644921848853,-31.38072852349241,-33.598512093867534,-47.72767931410219,-46.32035976518634,-38.59626627463002,-44.39229525726015
-41.983888296366565,-46.39720559725404,-32.32011798266562,-36.18221194148374,-49.740785343368216,-44.79674942231454,-39.71880441432256,-44.62005483531534
-40.04578166329848,-45.537708027113645,-30.40219822808799,-33.01726172699234,-47.66523622429284,-47.77582092800932,-38.96922504089397,-42.81249029023186
-40.6701211019688,-45.22746820706811,-32.00157429063573,-32.14564911574168,-49.52557866303184,-50.23319803084527,-38.41865210727257,-47.1910250496748
-41.46844359328039,-43.97076490667034,-30.732442215767243,-35.45467299332751,-48.18047792579073,-44.737196946607256,-40.76568400455267,-46.37095812158793
-37.8933433302788,-46.31769307873857,-35.71838574788717,-35.80192302362564,-47.8943453274252,-44.98337814476343,-38.51834839813007,-47.14225493400954
-40.49840604045047,-45.30617208664006,-32.01000749673857,-40.61350679366199,-47.18662165952854,-43.76969578406705,-38.266665692141366,-48.59799637503895
-41.25275628591736,-41.9083992405064,-33.96697221432368,-36.339345876730526,-49.37827772954416,-47.98087601987047,-45.6306836852948,-47.67517838976694
